zone_id,cx,cy,cz,gp1,gp2,gp3,gp4,gp5,gp6,gp7,gp8
39505,1452.50554034,-1294.11004113,429.254492652,2887,15110,3232,3025,,,,
39506,1451.41511049,-1304.56156893,452.477685009,3120,30540,3119,3052,,,,
39507,1466.62518624,-1327.67211238,458.677541735,15006,2836,2915,2916,,,,
39508,1443.74801941,-1303.33930737,448.112234943,3240,15056,3049,3119,,,,
39509,688.379977947,-924.025432227,325.858169413,9095,9176,9153,8990,,,,
39510,667.09659027,-942.839708107,323.954379525,9355,19522,9316,9153,,,,
39511,723.911911044,-916.711775815,324.036091468,8764,19177,8950,8792,,,,
39512,744.261217585,-926.805436714,318.900434895,19176,8587,8764,8749,,,,
39513,726.792364091,-931.11704699,322.746661408,8951,8764,8804,8749,,,,
39514,719.88909557,-927.209636769,327.881765177,8951,8804,8764,8950,,,,
39515,1756.08707357,-504.660051376,553.769670238,18604,18833,842,760,,,,
39516,998.102904273,-582.172758391,333.770230829,19767,30209,6852,30010,,,,
39517,957.688855786,-543.409855764,16.9283182204,17948,7206,6778,7239,,,,
39518,1058.72375079,-637.304112999,266.310399646,24054,18742,18787,18994,,,,
39519,959.441489633,-674.112948868,212.150377319,18734,7371,7121,18982,,,,
39520,1034.5456032,-752.542551695,106.352269286,25670,18267,17554,18058,,,,
39521,1062.00426913,-1227.98234765,341.127529862,16545,6394,6231,16396,,,,
39522,973.028666944,-1247.95247316,358.258519559,16681,16551,7106,6990,,,,
39523,987.321019564,-1244.60752108,356.945262502,17002,6990,6895,6894,,,,
39524,994.606441823,-1203.1604082,334.08695082,17001,7003,6759,16999,,,,
39525,973.630564019,-1278.6392128,355.732593196,16551,7139,6911,7131,,,,
39526,1194.501032,-259.244054923,567.166586275,25202,21751,21634,21754,,,,
39527,1197.85036607,-196.771773628,591.043212819,21661,5148,5322,5169,,,,
39528,1253.09212712,-17.4357668931,481.350534923,19580,19579,4944,4700,,,,
39529,1217.28612157,-129.354086719,581.390708075,21464,5126,4960,21348,,,,
39530,44.8390775248,-338.234729614,549.774980319,21838,21554,14058,21894,,,,
39531,10.2637546465,-324.332640704,539.520095554,21554,14388,14389,21555,,,,
39532,15.7113295451,-318.922828188,552.976882974,29982,21555,14245,14244,,,,
39533,234.810260631,-50.4833824672,559.572333065,21755,12974,12973,13086,,,,
39534,186.838238137,-6.77382471715,534.477854082,21702,13503,13268,13351,,,,
39535,322.316948135,-39.5974838754,555.275156272,21756,12276,12082,21531,,,,
39536,277.749650574,-54.2738277091,527.226248058,26077,22520,21310,12639,,,,
39537,264.854248487,-8.23530099584,507.821407441,21310,12901,12558,12634,,,,
39538,246.987982437,-13.3583824672,558.495302277,21755,12941,12837,12839,,,,
39539,655.51680518,-1590.94610846,383.60422878,16503,16643,9340,16507,,,,
39540,599.750736272,-1599.13447046,416.630680196,16973,9668,9881,16789,,,,
39541,757.315784195,-1480.94401341,373.878105819,16195,16069,8477,16322,,,,
39542,761.329043526,-1420.32285707,355.287906429,16323,8662,16347,16194,,,,
39543,771.669944293,-1334.08852482,180.990885685,17257,8648,8401,8386,,,,
39544,729.196834599,-1507.48256015,206.07945304,16192,8912,8995,8651,,,,
39545,674.506221525,-1421.09943243,298.510148532,16487,9068,9248,9408,,,,
39546,1711.63142459,-1285.96303685,509.561678847,1028,1070,957,1081,,,,
39547,1742.50274291,-1288.56727371,506.733682064,957,895,837,851,,,,
39548,1738.73112881,-1297.03621633,478.983582253,15117,823,983,851,,,,
39549,1721.08897136,-1291.01229612,499.479610147,1070,957,15117,966,,,,
39550,1730.93026676,-1292.03819934,487.879323311,15117,851,983,966,,,,
39551,486.91752941,-922.664512858,8.10939713248,18852,10899,10510,10658,,,,
39552,491.878858763,-976.855061241,12.1675982509,18622,10474,10811,10656,,,,
39553,568.836288919,-978.951300509,36.4429325062,18170,10027,30534,18169,,,,
39554,1109.02549031,-957.312730256,233.196457213,17879,5886,29540,17700,,,,
39555,1115.00232269,-984.023546837,229.320686536,17700,29540,5838,17503,,,,
39556,1106.11487773,-995.484106901,221.411971859,5921,17700,5838,17503,,,,
39557,1135.24782024,-971.901302469,200.981527821,17503,5753,5581,5511,,,,
39558,1094.39658644,-994.183789618,244.022583027,17700,5838,6013,6116,,,,
39559,1192.34063031,-943.99401537,296.046950586,17320,5215,5313,5230,,,,
39560,1118.82309704,-981.999769945,175.889942441,17503,5936,5753,5652,,,,
39561,1143.46225064,-928.475151524,236.935406553,17925,5581,5533,5755,,,,
39562,839.694360189,-441.420979206,361.197975846,20885,8155,7978,21040,,,,
39563,870.384539521,-376.093016715,411.237709846,21171,7819,7924,7744,,,,
39564,932.53554973,-420.814724048,404.130988499,21046,7336,7465,7265,,,,
39565,1002.59458953,-721.946842715,317.340987566,19752,6816,6924,6782,,,,
39566,1067.82923738,-745.04635005,324.432035671,19290,6094,6326,6170,,,,
39567,1033.45803894,-748.771706073,316.078405614,19515,6389,6620,6621,,,,
39568,1087.46642447,-751.386959373,314.161171757,18338,5964,6094,19036,,,,
39569,1085.96705879,-767.224424009,319.645715942,19036,5965,5964,6170,,,,
39570,753.626381707,-1362.97315837,488.308757134,16654,8619,8584,8726,,,,
39571,240.917708202,-720.313950006,477.01073568,29507,12885,12923,21685,,,,
39572,1069.30628072,-1408.68341117,186.590540756,16429,6030,6271,5980,,,,
39573,947.363164926,-114.773811185,579.929832472,21321,21320,7250,7229,,,,
39574,947.541032738,-184.059691914,584.611936517,21643,7194,7282,7199,,,,
39575,953.306538851,-152.919200346,593.945602186,21435,7120,7319,7194,,,,
39576,388.475207179,-924.474113097,366.403167523,20831,20990,11533,20967,,,,
39577,461.147199194,-930.740503338,336.780103081,20800,10980,10842,20799,,,,
39578,93.5011206409,-945.129735392,524.62143823,22404,13840,13858,30160,,,,
39579,142.661208724,-886.256664146,483.789321689,20653,13548,13692,13624,,,,
39580,141.906610497,-907.829492559,408.187086437,20313,13714,13636,13565,,,,
39581,121.289063009,-735.85147138,486.830661097,24997,21286,21620,21619,,,,
39582,118.861294675,-762.159313953,381.6485879,20849,13717,21010,20848,,,,
39583,328.769886749,-1605.81197307,299.374345083,17475,12145,12232,11939,,,,
39584,180.85152294,-1534.34182901,520.169137089,19734,13353,13525,13434,,,,
39585,310.078278875,-1606.52980214,437.871118046,18046,12350,12118,12226,,,,
39586,217.040774594,-1602.05167438,482.57201143,18730,13026,13208,18729,,,,
39587,710.85764919,-1173.30932021,425.837109987,8933,29478,8945,8911,,,,
39588,1115.60662964,-1345.36578666,46.4261947043,22978,16224,16093,23028,,,,
39589,224.022179535,-1597.32278465,389.785392664,18212,13201,12911,18446,,,,
39590,62.705516491,-1387.78594324,354.963277876,24335,19199,19457,24237,,,,
39591,1258.72113545,-1591.47569195,218.148235698,22079,4914,4872,4823,,,,
39592,403.305983996,-98.5018541355,583.839474984,21817,11642,11363,21758,,,,
39593,277.54139566,-662.161707015,407.013507674,20976,12553,12729,21124,,,,
39594,290.039443402,-673.711717369,448.389616194,12338,21124,12397,12502,,,,
39595,348.443995922,-1517.51118352,543.951083217,19238,19232,12087,11836,,,,
39596,1639.56508521,-1398.51727658,524.102317446,14855,1516,1460,14887,,,,
39597,422.252395714,-1283.96637919,374.533804964,17633,11369,11123,11274,,,,
39598,372.07186638,-1493.13612656,557.966990486,19232,11928,11521,19234,,,,
39599,1806.82725672,-985.714845639,492.439416848,16041,322,317,328,,,,
39600,1777.32278975,-1003.02303636,525.40065778,15876,796,684,683,,,,
39601,1760.54002639,-959.024697078,501.715272708,16151,16043,15954,16044,,,,
39602,1792.03001535,-997.96229796,529.325363459,605,15955,683,604,,,,
39603,1762.91603379,-967.081634907,520.412335657,753,15954,783,16044,,,,
39604,1768.14648274,-663.526028506,399.381149092,17236,17085,17084,30680,,,,
39605,1808.2499704,-435.518014726,544.353646294,17956,147,156,146,,,,
39606,1808.2499704,-433.46595899,525.238876175,17956,155,144,146,,,,
39607,1136.31922584,-1392.78191973,7.70410597836,15986,5552,5698,5840,,,,
39608,822.479077112,-308.21398588,412.999486012,26101,21515,8151,29527,,,,
39609,785.339952162,-299.610173626,443.048278586,29527,8337,8488,8489,,,,
39610,796.606960448,-1548.61248874,533.211217581,8336,16798,16984,16832,,,,
39611,773.6632037,-1570.84316441,498.506606167,25548,23076,16511,23138,,,,
39612,738.309625779,-902.428294629,296.434357101,30384,20207,19177,19176,,,,
39613,881.361606529,-1516.83790035,523.63193097,16398,30697,7756,16546,,,,
39614,1473.29993034,-1386.50604146,230.587381589,15529,2754,2987,15530,,,,
39615,1477.19296134,-1172.19203035,355.023047632,15595,2778,2893,15520,,,,
39616,1375.9135856,-1306.80831503,9.72082098586,15898,3775,3778,4093,,,,
39617,1727.22305631,-1093.87397656,222.983775443,22870,22843,15796,22871,,,,
39618,1567.03007686,-1287.42925706,384.107937855,25406,15183,15179,15113,,,,
39619,1012.03836732,-607.719484149,351.5367342,6824,6774,6669,6672,,,,
39620,1013.34877246,-612.288011219,338.122344024,6824,6672,6580,6821,,,,
39621,998.316467,-607.414237321,341.308590435,6824,6823,6821,6905,,,,
39622,1021.42850846,-623.564445999,343.945445903,6824,6580,6617,6618,,,,
39623,1005.59018588,-607.31731522,341.887560963,6824,6823,6672,6821,,,,
39624,970.822355736,-44.0717114344,539.36384361,21079,20927,20438,25965,,,,
39625,861.803232897,-6.90998284395,536.535055695,20603,7788,7872,8010,,,,
39626,997.809674285,-22.2470605399,515.772778961,20250,6935,20247,30412,,,,
39627,1247.60346702,-37.4767327458,575.620881478,20262,4792,20945,20261,,,,
39628,1210.10339607,-6.89600597119,566.559882482,29534,5106,5017,5187,,,,
39629,1182.54624251,-39.1450701056,578.340833992,29534,20950,5372,30206,,,,
39630,1199.25530474,-45.1495817904,578.985916132,20946,29534,20950,5168,,,,
39631,1187.18447407,-1608.4680799,501.226357186,15445,5166,5274,5401,,,,
39632,1174.60943767,-1493.65342195,512.054288321,22699,15376,15377,15309,,,,
39633,1175.92840752,-1608.4680799,507.093853141,15445,5503,5401,5274,,,,
39634,427.06287791,-462.285969786,509.016985909,21668,11201,11218,11261,,,,
39635,429.972935069,-464.248015529,494.487932966,11136,26099,11220,21668,,,,
39636,432.142832154,-468.960832534,490.363558245,11220,26099,11164,11185,,,,
39637,1778.90763919,-627.168086068,516.235206708,638,17932,764,673,,,,
39638,746.000277866,-38.5086093763,565.892503059,21076,8669,22474,21199,,,,
39639,741.464268441,-23.8820354417,571.323627126,21076,8717,22474,8668,,,,
39640,607.372165053,-738.309426993,313.051496522,9789,9575,9682,9772,,,,
39641,1808.86797412,-468.052016196,542.117668872,29537,162,161,156,,,,
39642,1188.18889201,-939.759798735,291.301083981,17320,5313,5215,5354,,,,
39643,1177.78958594,-938.918912603,281.789049168,22204,5357,5354,17320,,,,
39644,1202.40321516,-964.848093359,304.048760643,29490,5232,17320,5108,,,,
39645,1190.01719262,-956.480009397,305.391268085,5232,17320,5314,5270,,,,
39646,136.058197206,-722.934071269,529.971304756,13728,21688,13611,13615,,,,
39647,127.314988699,-702.981407227,494.334860857,29740,21286,13675,21392,,,,
39648,82.160516482,-692.80167748,496.691646252,21386,21279,13902,29740,,,,
39649,22.5173489764,-728.420838014,444.733433406,21033,14521,20870,20882,,,,
39650,72.7519527905,-772.859093592,405.051863876,26880,21012,20849,24746,,,,
39651,45.1403951997,-794.271362621,424.138678418,24746,24804,29675,20708,,,,
39652,46.0236399564,-719.139251086,466.568824203,21033,21153,21279,21038,,,,
39653,48.8716100573,-706.106346853,443.789403706,21033,21153,14125,13951,,,,
39654,1074.38873767,-1445.26084415,38.3830006631,16218,16223,6162,16089,,,,
39655,1236.95268545,-1304.61123817,17.1551631924,5059,16080,4860,16094,,,,
39656,1238.87693813,-1367.73456697,16.4894609391,15987,4978,4858,15904,,,,
39657,1106.7215997,-1441.63863983,238.710393748,16242,5912,16263,16227,,,,
39658,1064.42158044,-1421.68864344,342.133174534,16121,16009,6406,16119,,,,
39659,1245.88103322,-1461.18717839,116.607226151,15906,4643,4885,5044,,,,
39660,1234.33505887,-1486.01848965,270.644286349,15295,4955,22889,15363,,,,
39661,1799.3492608,-1600.53697154,444.163159785,530,522,15269,674,,,,
39662,1789.76476638,-1597.79462485,413.280532943,531,15269,15341,690,,,,
39663,1451.35514747,-681.969567842,458.939221859,3014,19046,3117,3084,,,,
39664,1441.71824679,-685.805327653,449.280672889,19289,3155,3184,19770,,,,
39665,1457.36758281,-697.355249582,442.351341029,19299,23991,2929,19300,,,,
39666,1451.77805566,-697.570454153,441.589192343,23991,30128,19300,19077,,,,
39667,1438.3545046,-690.138947867,450.616981263,3250,29475,19289,3210,,,,
39668,1457.94881946,-608.486242413,463.514472815,19042,2858,3029,3113,,,,
39669,1445.49431938,-690.838872609,454.794636847,22361,3118,3135,19585,,,,
39670,1450.10912265,-682.353959684,449.132925323,19769,3059,19044,19770,,,,
39671,494.464033761,-975.737993434,238.72178309,22364,19612,24303,24399,,,,
39672,527.000543833,-543.383131817,322.571900463,20512,10311,10331,20513,,,,
39673,570.254768166,-500.033127554,32.7506457743,18820,18591,10267,9727,,,,
39674,548.613183803,-562.943999674,331.564809428,22456,10116,10311,10080,,,,
39675,134.385416367,-434.995208566,476.910985594,27921,29936,30660,30194,,,,
39676,156.759869616,-19.0432975118,363.811195932,21085,13567,13510,21208,,,,
39677,303.491667159,-100.577463308,540.707776661,21875,21813,12455,21814,,,,
39678,380.64459068,-242.464445799,578.031298743,22035,11722,11619,11503,,,,
39679,313.593342829,-179.956858694,581.537921562,21997,21961,12278,12155,,,,
39680,307.977640093,-1478.48340222,98.8775923998,23452,17444,17273,17272,,,,
39681,401.093472618,-1581.53516843,246.990776345,17135,11594,30333,17127,,,,
39682,326.90940333,-1458.72605937,78.3148759009,17272,17273,11933,17444,,,,
39683,457.564665887,-1413.36275507,13.0633441516,17116,11129,10740,11228,,,,
39684,1488.7404088,-769.703735092,416.569541429,18123,2732,2720,2627,,,,
39685,1477.64745999,-748.844055173,435.137765775,29607,2782,2909,2783,,,,
39686,1472.66032013,-751.060379513,433.72817058,2783,2909,2825,2824,,,,
39687,1479.87088436,-751.394832999,429.776642866,29607,2909,2720,2783,,,,
39688,1501.70432251,-753.54784519,427.627028016,29665,2621,18153,2608,,,,
39689,801.886353094,-1229.66372493,341.963915338,8259,17529,8393,17714,,,,
39690,820.846837697,-1160.90158931,354.075229074,17728,8223,8043,8222,,,,
39691,862.61179733,-1076.80625689,126.789605834,17695,17696,17883,7851,,,,
39692,869.916680822,-1160.08340867,348.375055305,17538,7865,7710,7864,,,,
39693,858.825513216,-1153.49105987,347.897115755,17538,7865,7864,8009,,,,
39694,720.91938611,-673.588249043,102.259509233,18659,8960,8876,30120,,,,
39695,668.654584871,-627.252621724,161.491233409,19158,9188,19417,19165,,,,
39696,604.32435056,-677.194175226,14.8295787875,18588,9418,9962,9803,,,,
39697,632.158754593,-683.650224058,120.845595678,18903,9628,9700,9306,,,,
39698,684.134520835,-669.129867212,12.2979653072,18661,9418,9205,8783,,,,
39699,638.026273793,-696.086150239,105.327857055,9458,18903,9700,9306,,,,
39700,280.511463291,-756.232537275,430.49883509,29503,12509,12508,12560,,,,
39701,1425.96968755,-721.277202342,408.382890461,29960,3408,3419,3381,,,,
39702,232.700881531,-8.064453125,562.003040925,13059,13060,12972,12941,,,,
39703,280.881065244,-750.004681542,417.80588243,12428,12551,12481,12618,,,,
39704,278.125881208,-753.895022914,427.53637617,29503,12618,12468,12571,,,,
39705,289.0578206,-753.276963564,420.140053088,12428,12481,12381,12429,,,,
39706,1008.36463675,-1377.0183754,474.397646345,6722,6791,6751,6814,,,,
39707,983.216594337,-1380.07924807,482.940658394,29509,6814,7114,6986,,,,
39708,977.014145377,-966.410245663,301.235256157,30483,7124,6961,7040,,,,
39709,971.531953681,-974.04089316,310.263138244,7124,6959,7151,7012,,,,
39710,970.446544929,-965.536094662,305.1324877,7124,7151,6961,7040,,,,
39711,979.678809242,-977.417394637,304.242030744,7124,6899,6959,7012,,,,
39712,963.750115701,-987.144487669,283.741724169,17703,7028,7245,7124,,,,
39713,991.097901818,-989.077272528,305.48897617,17513,6804,6899,7012,,,,
39714,966.136467751,-1010.08477992,313.21572648,17703,6975,7162,7165,,,,
39715,1205.36149933,-1457.58360605,135.994926599,15941,5253,5044,15988,,,,
39716,1216.116537,-1490.05157457,191.927667687,29881,15941,15367,15425,,,,
39717,1069.31713127,-1452.69909667,495.723480159,15671,6211,6038,6374,,,,
39718,1049.98600106,-1462.69183449,487.596803887,15739,6374,6538,6211,,,,
39719,1025.51344801,-1390.8427926,485.790776981,16123,6707,6604,6560,,,,
39720,1040.55851488,-1384.61534283,481.772314711,6425,15924,6560,6503,,,,
39721,356.659440925,-1153.45186943,533.596646403,19699,11857,11920,11858,,,,
39722,358.81503726,-1149.2723101,522.641861638,19699,11819,11742,11979,,,,
39723,364.37102916,-1152.7470644,527.657155725,11740,19699,11819,11742,,,,
39724,360.581315925,-1155.06124443,533.119656657,11857,19699,11740,11858,,,,
39725,925.368593921,-197.06389436,561.848169243,21774,7455,7330,21715,,,,
39726,937.714865043,-166.377346919,589.408269466,21643,7319,7477,7194,,,,
39727,899.301582854,-178.784926477,574.119535193,21715,7637,7651,21644,,,,
39728,507.50649991,-31.8967973876,524.172939352,25016,21313,21195,21193,,,,
39729,418.372352201,-17.9327838393,561.397110175,21425,11236,11329,11440,,,,
39730,468.661416466,-7.20535112481,489.491418321,21194,10667,10975,11040,,,,
39731,826.547082324,-708.590769084,296.153817679,20201,8080,8037,8235,,,,
39732,438.893054975,-8.70007525438,427.433762114,21066,10938,11222,11263,,,,
39733,219.544022716,-949.941711486,29.5258298194,18921,12882,13128,13256,,,,
39734,319.04927152,-1096.03921176,31.3971213846,18407,12142,18180,18406,,,,
39735,271.526575832,-1054.92766074,202.583498677,18872,19124,12805,12505,,,,
39736,281.539424196,-957.467135635,84.6836381501,19187,19376,12503,19377,,,,
39737,281.259883024,-957.848808103,7.82476097637,12761,12382,12504,12409,,,,
39738,292.939633614,-971.827865005,23.8313284892,18866,12504,12207,12409,,,,
39739,243.141334389,-943.598537099,9.21737219644,12761,12838,13128,12882,,,,
39740,270.657313572,-949.928969236,17.0421331728,12382,12504,12882,12761,,,,
39741,1290.83319115,-833.88343535,338.542257702,17746,4634,4506,4476,,,,
