gp_id,x,y,z,ux,uy,uz,u_mag
27,1813.875,-50.5160790209,567.847184108,0.0,-0.00561943429901,-0.194650231581,0.194731329519
28,1813.875,-52.8053925196,111.484613926,0.0,-0.00238639267545,-0.0730005189296,0.073039514196
29,1813.875,-64.3207006372,542.610909673,0.0,-0.00784080561418,-0.197151518204,0.197307372804
30,1813.875,-65.8276238304,485.036060123,0.0,-0.00841028077283,-0.194692673433,0.194874241272
31,1813.875,-66.3111515572,445.892980861,0.0,-0.00832903216852,-0.189752752498,0.189935462349
32,1813.875,-71.9123085251,407.013445876,0.0,-0.00873808218845,-0.18390201498,0.184109492406
33,1813.875,-77.4118871114,0.0,0.0,0.0,0.0,0.0
34,1813.875,-79.0421099027,568.128818017,0.0,-0.00783172338642,-0.192249796795,0.192409252009
35,1813.875,-79.4605066967,363.620151065,0.0,-0.00908340490976,-0.175720757506,0.175955371794
36,1813.875,-79.8168294049,515.789820253,0.0,-0.0105368548583,-0.197502924704,0.197783797559
37,1813.875,-87.2462351176,315.491366991,0.0,-0.00811691452099,-0.163538645653,0.163739955183
38,1813.875,-91.7746738615,543.85658323,0.0,-0.0105884377473,-0.1953574638,0.195644201744
39,1813.875,-93.8758879177,463.879133484,0.0,-0.0118071857018,-0.192393522194,0.192755485049
40,1813.875,-95.6142115928,261.156671606,0.0,-0.00688029493646,-0.146874300423,0.147035365076
41,1813.875,-97.0295654922,145.005932553,0.0,-0.00505293902933,-0.0929337310496,0.0930709974139
42,1813.875,-102.004854425,431.966666662,0.0,-0.0123652163964,-0.188663380544,0.18906816161
43,1813.875,-102.218045305,202.053927422,0.0,-0.00707538321322,-0.122681523347,0.122885382444
44,1813.875,-105.23648876,523.561341415,0.0,-0.0120189677789,-0.196711053778,0.197077888828
45,1813.875,-106.753312134,568.246384818,0.0,-0.0103790783969,-0.189103827198,0.189388444022
46,1813.875,-107.104539545,494.260934905,0.0,-0.0133576739879,-0.196149942204,0.196604240242
47,1813.875,-112.429910543,392.342211267,0.0,-0.0130657997888,-0.182484248829,0.182951403916
48,1813.875,-118.052111212,76.798526132,0.0,-0.00494813111062,-0.0502084552951,0.050451689611
49,1813.875,-118.533071642,544.308275896,0.0,-0.0122637231166,-0.194272884071,0.194659580781
50,1813.875,-124.86743525,346.255426265,0.0,-0.0130821714771,-0.173602386002,0.17409460542
51,1813.875,-125.743344642,461.341733813,0.0,-0.0154338239186,-0.192959275101,0.193575527297
52,1813.875,-128.641651855,518.935016806,0.0,-0.0140261582057,-0.196255201304,0.196755780481
53,1813.875,-132.002820469,567.465426241,0.0,-0.013091924919,-0.188733450873,0.18918698152
54,1813.875,-137.476755097,293.974641201,0.0,-0.01194132917,-0.159701922409,0.160147742299
55,1813.875,-140.529816074,491.998085468,0.0,-0.0161876114354,-0.19517407198,0.195844216502
56,1813.875,-142.823306342,424.810998032,0.0,-0.0169158221347,-0.189001554033,0.189757035352
57,1813.875,-142.951889498,543.344998783,0.0,-0.0144102611397,-0.193543075783,0.194078792787
58,1813.875,-151.373007747,233.536955293,0.0,-0.0109138243184,-0.13705620839,0.137490057166
59,1813.875,-153.928694179,519.467294787,0.0,-0.0162627590885,-0.195342789748,0.196018577792
60,1813.875,-156.610191943,566.578266906,0.0,-0.0157870010714,-0.186685664048,0.187351985748
61,1813.875,-157.904825928,381.139202133,0.0,-0.017070407088,-0.182221891023,0.183019715785
62,1813.875,-159.469665239,0.0,0.0,0.0,0.0,0.0
63,1813.875,-163.718568438,156.120446138,0.0,-0.00967930353392,-0.0987080775851,0.0991815179227
64,1813.875,-165.183361401,463.640475268,0.0,-0.0184393811642,-0.193298852058,0.19417635537
65,1813.875,-166.040655535,499.235743326,0.0,-0.0177582117568,-0.195353456481,0.196158933123
66,1813.875,-168.146262577,543.130441921,0.0,-0.0163294166051,-0.191900940188,0.19259444616
67,1813.875,-173.686163398,331.974496608,0.0,-0.017090036522,-0.172147072956,0.172993306447
68,1813.875,-180.309666229,520.147743444,0.0,-0.0178799923727,-0.19428898627,0.195109980044
69,1813.875,-181.543730576,566.079198575,0.0,-0.0169843285602,-0.187419936108,0.188187937624
70,1813.875,-188.031242183,419.607869818,0.0,-0.0204389593336,-0.189443973668,0.190543355218
71,1813.875,-190.01534266,491.364120075,0.0,-0.019392998714,-0.194971055616,0.195933154232
72,1813.875,-191.073655962,277.727145015,0.0,-0.0165882854738,-0.156313360907,0.157191087575
73,1813.875,-193.675146501,542.61843997,0.0,-0.0178251304087,-0.189940039029,0.190774614927
74,1813.875,-202.960850023,461.811506752,0.0,-0.0210566635487,-0.193216139055,0.194360128296
75,1813.875,-205.059914713,370.720851757,0.0,-0.0207562229698,-0.181824091605,0.18300497556
76,1813.875,-205.537485917,517.495130879,0.0,-0.0193028174734,-0.19446653809,0.195422192187
77,1813.875,-206.615638032,565.131101912,0.0,-0.018008073382,-0.18694350293,0.187808849618
78,1813.875,-206.884872507,77.7564991869,0.0,-0.00921340108306,-0.0492567628915,0.0501110312213
79,1813.875,-212.919769845,216.679046046,0.0,-0.0155808343491,-0.131150691165,0.132072957838
80,1813.875,-218.297004294,492.565780322,0.0,-0.0209362084583,-0.194636321759,0.195759093205
81,1813.875,-219.133469467,541.602184121,0.0,-0.0190430683074,-0.19103867007,0.191985447138
82,1813.875,-226.025375972,322.561940069,0.0,-0.0219001246343,-0.171174272211,0.172569542289
83,1813.875,-228.218354698,437.932235147,0.0,-0.0225171503279,-0.191681222352,0.192999256634
84,1813.875,-228.228402265,403.630331009,0.0,-0.0229371598663,-0.187965773043,0.189360093838
85,1813.875,-231.60376436,517.529655893,0.0,-0.020325066803,-0.193565061163,0.194629240464
86,1813.875,-232.211990257,469.312133782,0.0,-0.02225841494,-0.193702091716,0.194976761105
87,1813.875,-232.548804295,564.478938663,0.0,-0.0184529106261,-0.186853455635,0.187762413154
88,1813.875,-244.620064987,541.554015189,0.0,-0.019821932641,-0.190730532966,0.191757777467
89,1813.875,-246.894797639,269.360281783,0.0,-0.0216311060611,-0.156166699401,0.15765767584
90,1813.875,-249.390078264,0.0,0.0,0.0,0.0,0.0
91,1813.875,-252.010979665,151.365014671,0.0,-0.0177919406396,-0.0934682672791,0.0951465718767
92,1813.875,-252.375625112,493.051107036,0.0,-0.022263382752,-0.194290874581,0.195562271814
93,1813.875,-255.243490531,521.139179371,0.0,-0.0208621120272,-0.192737386212,0.193863167626
94,1813.875,-258.288709537,563.560125709,0.0,-0.0184765820326,-0.185315450043,0.18623426137
95,1813.875,-258.294043579,368.329346126,0.0,-0.0247668297755,-0.182318730347,0.183993247953
96,1813.875,-258.651961184,457.793365349,0.0,-0.0234128763038,-0.193174183902,0.194587841612
97,1813.875,-261.035668884,417.848648852,0.0,-0.0244311742397,-0.189807182106,0.191373061463
98,1813.875,-271.745989902,538.727062238,0.0,-0.020934481678,-0.191374516128,0.192516123861
99,1813.875,-280.219228555,315.209471204,0.0,-0.0250206733213,-0.170636502894,0.172461155665
100,1813.875,-280.833339387,513.717707534,0.0,-0.0222233521354,-0.194059769594,0.195328112556
101,1813.875,-282.453698841,559.560936576,0.0,-0.0187943373375,-0.177539257489,0.178531271954
102,1813.875,-283.093075909,217.670080676,0.0,-0.0248419310636,-0.130635400224,0.132976423965
103,1813.875,-283.664796716,479.423160465,0.0,-0.0235957490998,-0.194205818536,0.195633993286
104,1813.875,-288.995073476,441.592086837,0.0,-0.0251731927419,-0.192155851167,0.193797731593
105,1813.875,-296.929621551,398.831407372,0.0,-0.0262946921297,-0.18763617164,0.189469638048
106,1813.875,-297.101715724,270.350873538,0.0,-0.0269680905651,-0.154941376137,0.157270810858
